dataset,subset,model,metric,estimate
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,spearman,0.23914023349230423
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,bias,-0.47525267488789236
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,calibration_intercept,4.0234716373980035
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,calibration_slope,0.2841534799002168
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,n,223.0
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,mae,0.34140516395286
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,rmse,0.456673487586948
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,rae,1.5397785976907294
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,pearson,0.5038244188209213
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,spearman,0.5528299168238915
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,bias,-0.31072759146028267
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,calibration_intercept,3.6330512851921983
public_challenge,"potency_stratum:(5,6]",established_2d_challenge,calibration_slope,0.35126078540496497
public_challenge,potency_stratum:<=4,mean,n,100.0
public_challenge,potency_stratum:<=4,mean,mae,1.134567262075242
public_challenge,potency_stratum:<=4,mean,rmse,1.3049108780575445
public_challenge,potency_stratum:<=4,mean,rae,2.0803014050145077
public_challenge,potency_stratum:<=4,mean,pearson,
public_challenge,potency_stratum:<=4,mean,spearman,
public_challenge,potency_stratum:<=4,mean,bias,1.134567262075242
public_challenge,potency_stratum:<=4,mean,calibration_intercept,3.12915
public_challenge,potency_stratum:<=4,mean,calibration_slope,
public_challenge,potency_stratum:<=4,frozen_nesso,n,100.0
public_challenge,potency_stratum:<=4,frozen_nesso,mae,1.756913452
public_challenge,potency_stratum:<=4,frozen_nesso,rmse,1.881637051805896
public_challenge,potency_stratum:<=4,frozen_nesso,rae,3.221412819544323
public_challenge,potency_stratum:<=4,frozen_nesso,pearson,0.04053391841457001
public_challenge,potency_stratum:<=4,frozen_nesso,spearman,0.03140798882603057
public_challenge,potency_stratum:<=4,frozen_nesso,bias,1.756913452
public_challenge,potency_stratum:<=4,frozen_nesso,calibration_intercept,2.5578622601776297
public_challenge,potency_stratum:<=4,frozen_nesso,calibration_slope,0.11692188311400804
public_challenge,potency_stratum:<=4,fine_tuned_nesso,n,100.0
public_challenge,potency_stratum:<=4,fine_tuned_nesso,mae,1.162779575
public_challenge,potency_stratum:<=4,fine_tuned_nesso,rmse,1.378140136225702
public_challenge,potency_stratum:<=4,fine_tuned_nesso,rae,2.132030479330236
public_challenge,potency_stratum:<=4,fine_tuned_nesso,pearson,-0.027761877123630308
public_challenge,potency_stratum:<=4,fine_tuned_nesso,spearman,0.005406686651175687
public_challenge,potency_stratum:<=4,fine_tuned_nesso,bias,1.130639183
public_challenge,potency_stratum:<=4,fine_tuned_nesso,calibration_intercept,3.3041425380637
public_challenge,potency_stratum:<=4,fine_tuned_nesso,calibration_slope,-0.04108009353187301
public_challenge,potency_stratum:<=4,established_2d_challenge,n,100.0
public_challenge,potency_stratum:<=4,established_2d_challenge,mae,1.0218829741011088
public_challenge,potency_stratum:<=4,established_2d_challenge,rmse,1.2897124332034433
public_challenge,potency_stratum:<=4,established_2d_challenge,rae,1.8736875792578265
public_challenge,potency_stratum:<=4,established_2d_challenge,pearson,-0.10933520554027079
public_challenge,potency_stratum:<=4,established_2d_challenge,spearman,-0.037033814406539974
public_challenge,potency_stratum:<=4,established_2d_challenge,bias,0.8969711553038807
public_challenge,potency_stratum:<=4,established_2d_challenge,calibration_intercept,3.6028721757426343
public_challenge,potency_stratum:<=4,established_2d_challenge,calibration_slope,-0.11766217594285988
public_challenge,potency_stratum:>6,mean,n,31.0
public_challenge,potency_stratum:>6,mean,mae,2.002250479860242
public_challenge,potency_stratum:>6,mean,rmse,2.018227324026479
public_challenge,potency_stratum:>6,mean,rae,9.472567868585092
public_challenge,potency_stratum:>6,mean,pearson,
public_challenge,potency_stratum:>6,mean,spearman,
public_challenge,potency_stratum:>6,mean,bias,-2.002250479860242
public_challenge,potency_stratum:>6,mean,calibration_intercept,6.2659677419354844
public_challenge,potency_stratum:>6,mean,calibration_slope,
public_challenge,potency_stratum:>6,frozen_nesso,n,31.0
public_challenge,potency_stratum:>6,frozen_nesso,mae,1.039810848387097
public_challenge,potency_stratum:>6,frozen_nesso,rmse,1.1262235565751406
public_challenge,potency_stratum:>6,frozen_nesso,rae,4.9193040186087655
public_challenge,potency_stratum:>6,frozen_nesso,pearson,-0.43613168751513454
public_challenge,potency_stratum:>6,frozen_nesso,spearman,-0.47635375780510936
public_challenge,potency_stratum:>6,frozen_nesso,bias,-1.039810848387097
public_challenge,potency_stratum:>6,frozen_nesso,calibration_intercept,8.512853812238832
public_challenge,potency_stratum:>6,frozen_nesso,calibration_slope,-0.4299308490101197
public_challenge,potency_stratum:>6,fine_tuned_nesso,n,31.0
public_challenge,potency_stratum:>6,fine_tuned_nesso,mae,1.2274183064516129
public_challenge,potency_stratum:>6,fine_tuned_nesso,rmse,1.2968885859761157
public_challenge,potency_stratum:>6,fine_tuned_nesso,rae,5.806867486338789
public_challenge,potency_stratum:>6,fine_tuned_nesso,pearson,-0.4956122393290986
public_challenge,potency_stratum:>6,fine_tuned_nesso,spearman,-0.5644852532161307
public_challenge,potency_stratum:>6,fine_tuned_nesso,bias,-1.2274183064516129
public_challenge,potency_stratum:>6,fine_tuned_nesso,calibration_intercept,9.010162980517006
public_challenge,potency_stratum:>6,fine_tuned_nesso,calibration_slope,-0.544639935306695
public_challenge,potency_stratum:>6,established_2d_challenge,n,31.0
public_challenge,potency_stratum:>6,established_2d_challenge,mae,0.860632233718037
public_challenge,potency_stratum:>6,established_2d_challenge,rmse,0.9450098368142108
public_challenge,potency_stratum:>6,established_2d_challenge,rae,4.0716170757792165
public_challenge,potency_stratum:>6,established_2d_challenge,pearson,0.019177977183761134
public_challenge,potency_stratum:>6,established_2d_challenge,spearman,-0.09821519053814065
public_challenge,potency_stratum:>6,established_2d_challenge,bias,-0.860632233718037
public_challenge,potency_stratum:>6,established_2d_challenge,calibration_intercept,6.178899677859772
public_challenge,potency_stratum:>6,established_2d_challenge,calibration_slope,0.01610780014364425
public_challenge,"similarity_stratum:(0.3,0.4]",mean,n,13.0
public_challenge,"similarity_stratum:(0.3,0.4]",mean,mae,0.9274063644557509
public_challenge,"similarity_stratum:(0.3,0.4]",mean,rmse,1.0648360181834982
public_challenge,"similarity_stratum:(0.3,0.4]",mean,rae,1.0175399311369333
public_challenge,"similarity_stratum:(0.3,0.4]",mean,pearson,-7.19614095458703e-16
public_challenge,"similarity_stratum:(0.3,0.4]",mean,spearman,
public_challenge,"similarity_stratum:(0.3,0.4]",mean,bias,-0.20782119946321942
public_challenge,"similarity_stratum:(0.3,0.4]",mean,calibration_intercept,0.23314417023211242
public_challenge,"similarity_stratum:(0.3,0.4]",mean,calibration_slope,0.9940608231708669
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,n,13.0
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,mae,0.8633466615384615
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,rmse,1.1777713862199188
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,rae,0.9472543387651753
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,pearson,0.36855954443872446
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,spearman,0.4945054945054945
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,bias,0.6434203692307693
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,calibration_intercept,-4.907635797502149
public_challenge,"similarity_stratum:(0.3,0.4]",frozen_nesso,calibration_slope,1.833675415453948
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,n,13.0
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,mae,0.5967216615384617
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,rmse,0.7745865044955287
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,rae,0.6547163591508148
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,pearson,0.823546078784076
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,spearman,0.8516483516483516
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,bias,0.25629795384615384
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,calibration_intercept,-4.9435734580899915
public_challenge,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,calibration_slope,1.9914208302536032
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,n,13.0
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,mae,0.5309688125198962
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,rmse,0.7245339009883931
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,rae,0.582573065739547
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,pearson,0.7203722373646528
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,spearman,0.7345261419207739
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,bias,0.011057190734474394
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,calibration_intercept,-0.08202329872476154
public_challenge,"similarity_stratum:(0.3,0.4]",established_2d_challenge,calibration_slope,1.015831476558521
public_challenge,"similarity_stratum:(0.4,0.5]",mean,n,175.0
public_challenge,"similarity_stratum:(0.4,0.5]",mean,mae,0.9478523638588767
public_challenge,"similarity_stratum:(0.4,0.5]",mean,rmse,1.094316766478443
public_challenge,"similarity_stratum:(0.4,0.5]",mean,rae,1.2405988557821188
public_challenge,"similarity_stratum:(0.4,0.5]",mean,pearson,-6.571728667866822e-16
public_challenge,"similarity_stratum:(0.4,0.5]",mean,spearman,
public_challenge,"similarity_stratum:(0.4,0.5]",mean,bias,-0.4611684522104721
public_challenge,"similarity_stratum:(0.4,0.5]",mean,calibration_intercept,0.24635359144818747
public_challenge,"similarity_stratum:(0.4,0.5]",mean,calibration_slope,1.0503820604318697
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,n,175.0
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,mae,0.6895714439999999
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,rmse,0.9851620295364218
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,rae,0.9025472499995725
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,pearson,0.36943494453998704
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,spearman,0.4067365663901992
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,bias,0.3370230348571428
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,calibration_intercept,-1.7669962532235493
public_challenge,"similarity_stratum:(0.4,0.5]",frozen_nesso,calibration_slope,1.2824968384917144
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,n,175.0
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,mae,0.5964734457142856
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,rmse,0.8008793969229699
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,rae,0.7806957100839544
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,pearson,0.6231460871631439
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,spearman,0.6795982916031932
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,bias,-0.019140426285714322
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,calibration_intercept,-2.172749229219902
public_challenge,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,calibration_slope,1.4657901185376732
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,n,175.0
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,mae,0.5206416664695843
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,rmse,0.7221263412631831
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,rae,0.6814431026632216
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,pearson,0.6885351924560766
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,spearman,0.7574197955579189
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,bias,-0.011010199012434637
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,calibration_intercept,-0.4282207870398325
public_challenge,"similarity_stratum:(0.4,0.5]",established_2d_challenge,calibration_slope,1.0931783167860778
public_challenge,"similarity_stratum:(0.5,0.6]",mean,n,246.0
public_challenge,"similarity_stratum:(0.5,0.6]",mean,mae,0.9023637968569937
public_challenge,"similarity_stratum:(0.5,0.6]",mean,rmse,1.0572988733760176
public_challenge,"similarity_stratum:(0.5,0.6]",mean,rae,1.2069189799388762
public_challenge,"similarity_stratum:(0.5,0.6]",mean,pearson,4.517052318378868e-16
public_challenge,"similarity_stratum:(0.5,0.6]",mean,spearman,
public_challenge,"similarity_stratum:(0.5,0.6]",mean,bias,-0.40862013629874155
public_challenge,"similarity_stratum:(0.5,0.6]",mean,calibration_intercept,0.24361374394028557
public_challenge,"similarity_stratum:(0.5,0.6]",mean,calibration_slope,1.0387001253169736
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,n,246.0
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,mae,0.6630244341463414
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,rmse,0.9522227308522825
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,rae,0.8868006191313001
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,pearson,0.417824716289388
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,spearman,0.4668315135923318
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,bias,0.32914837723577234
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,calibration_intercept,-2.323015219974785
public_challenge,"similarity_stratum:(0.5,0.6]",frozen_nesso,calibration_slope,1.3986549062005342
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,n,246.0
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,mae,0.5722815882113821
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,rmse,0.7922384225526418
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,rae,0.765431318374736
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,pearson,0.5972883034454578
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,spearman,0.6691131720672271
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,bias,-0.005335495528455301
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,calibration_intercept,-1.2864569542135642
public_challenge,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,calibration_slope,1.2767927840257356
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,n,246.0
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,mae,0.5331053247143519
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,rmse,0.7644557388690766
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,rae,0.7130327446040003
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,pearson,0.6217253185130343
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,spearman,0.6863463236264896
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,bias,0.029906540735205753
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,calibration_intercept,0.06467589038344766
public_challenge,"similarity_stratum:(0.5,0.6]",established_2d_challenge,calibration_slope,0.9798856817418601
public_challenge,similarity_stratum:>0.6,mean,n,79.0
public_challenge,similarity_stratum:>0.6,mean,mae,1.28054908816594
public_challenge,similarity_stratum:>0.6,mean,rmse,1.382974081319654
public_challenge,similarity_stratum:>0.6,mean,rae,2.1844166783041685
public_challenge,similarity_stratum:>0.6,mean,pearson,-8.468097270848505e-16
public_challenge,similarity_stratum:>0.6,mean,spearman,
public_challenge,similarity_stratum:>0.6,mean,bias,-1.091156155646277
public_challenge,similarity_stratum:>0.6,mean,calibration_intercept,0.27920089034482737
public_challenge,similarity_stratum:>0.6,mean,calibration_slope,1.1904336557500181
public_challenge,similarity_stratum:>0.6,frozen_nesso,n,79.0
public_challenge,similarity_stratum:>0.6,frozen_nesso,mae,0.628099529113924
public_challenge,similarity_stratum:>0.6,frozen_nesso,rmse,0.8597645728721078
public_challenge,similarity_stratum:>0.6,frozen_nesso,rae,1.071439665773793
public_challenge,similarity_stratum:>0.6,frozen_nesso,pearson,0.22857268271708944
public_challenge,similarity_stratum:>0.6,frozen_nesso,spearman,0.35448985197314453
public_challenge,similarity_stratum:>0.6,frozen_nesso,bias,-0.2251718227848101
public_challenge,similarity_stratum:>0.6,frozen_nesso,calibration_intercept,1.5106870412658795
public_challenge,similarity_stratum:>0.6,frozen_nesso,calibration_slope,0.7493976609185329
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,n,79.0
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,mae,0.7035837481012658
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,rmse,0.8822011678176622
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,rae,1.2002039501175312
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,pearson,0.4780406427173037
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,spearman,0.39878282585483227
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,bias,-0.46305403164556963
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,calibration_intercept,-0.7895350850738305
public_challenge,similarity_stratum:>0.6,fine_tuned_nesso,calibration_slope,1.2560579240281777
public_challenge,similarity_stratum:>0.6,established_2d_challenge,n,79.0
public_challenge,similarity_stratum:>0.6,established_2d_challenge,mae,0.4527501571370782
public_challenge,similarity_stratum:>0.6,established_2d_challenge,rmse,0.6546462138540124
public_challenge,similarity_stratum:>0.6,established_2d_challenge,rae,0.7723210328247158
public_challenge,similarity_stratum:>0.6,established_2d_challenge,pearson,0.6877588735500964
public_challenge,similarity_stratum:>0.6,established_2d_challenge,spearman,0.6919636068078996
public_challenge,similarity_stratum:>0.6,established_2d_challenge,bias,-0.21924683973061584
public_challenge,similarity_stratum:>0.6,established_2d_challenge,calibration_intercept,0.19174526834160718
public_challenge,similarity_stratum:>0.6,established_2d_challenge,calibration_slope,1.0053550566754348
public_challenge,charge_stratum:unknown,mean,n,513.0
public_challenge,charge_stratum:unknown,mean,mae,0.9767550066377348
public_challenge,charge_stratum:unknown,mean,rmse,1.1259853496184196
public_challenge,charge_stratum:unknown,mean,rae,1.2837817143595454
public_challenge,charge_stratum:unknown,mean,pearson,1.8091442211764625e-16
public_challenge,charge_stratum:unknown,mean,spearman,
public_challenge,charge_stratum:unknown,mean,bias,-0.5265653889968827
public_challenge,charge_stratum:unknown,mean,calibration_intercept,0.24976336074659153
public_challenge,charge_stratum:unknown,mean,calibration_slope,1.0649203526491706
public_challenge,charge_stratum:unknown,frozen_nesso,n,513.0
public_challenge,charge_stratum:unknown,frozen_nesso,mae,0.6717785241715398
public_challenge,charge_stratum:unknown,frozen_nesso,rmse,0.9564897489951038
public_challenge,charge_stratum:unknown,frozen_nesso,rae,0.88294094176138
public_challenge,charge_stratum:unknown,frozen_nesso,pearson,0.3900700998141231
public_challenge,charge_stratum:unknown,frozen_nesso,spearman,0.4510789994208697
public_challenge,charge_stratum:unknown,frozen_nesso,bias,0.2544355218323586
public_challenge,charge_stratum:unknown,frozen_nesso,calibration_intercept,-2.038036875202925
public_challenge,charge_stratum:unknown,frozen_nesso,calibration_slope,1.3535581755489152
public_challenge,charge_stratum:unknown,fine_tuned_nesso,n,513.0
public_challenge,charge_stratum:unknown,fine_tuned_nesso,mae,0.6013735309941521
public_challenge,charge_stratum:unknown,fine_tuned_nesso,rmse,0.8092184008130011
public_challenge,charge_stratum:unknown,fine_tuned_nesso,rae,0.7904053087454119
public_challenge,charge_stratum:unknown,fine_tuned_nesso,pearson,0.6134865899454965
public_challenge,charge_stratum:unknown,fine_tuned_nesso,spearman,0.6572964820080093
public_challenge,charge_stratum:unknown,fine_tuned_nesso,bias,-0.07390156257309943
public_challenge,charge_stratum:unknown,fine_tuned_nesso,calibration_intercept,-1.8639485313481772
public_challenge,charge_stratum:unknown,fine_tuned_nesso,calibration_slope,1.410876487196244
public_challenge,charge_stratum:unknown,established_2d_challenge,n,513.0
public_challenge,charge_stratum:unknown,established_2d_challenge,mae,0.5164250652797187
public_challenge,charge_stratum:unknown,established_2d_challenge,rmse,0.7330912898189303
public_challenge,charge_stratum:unknown,established_2d_challenge,rae,0.6787547042376476
public_challenge,charge_stratum:unknown,established_2d_challenge,pearson,0.6776713910335245
public_challenge,charge_stratum:unknown,established_2d_challenge,spearman,0.7477520285028052
public_challenge,charge_stratum:unknown,established_2d_challenge,bias,-0.02289772449412463
public_challenge,charge_stratum:unknown,established_2d_challenge,calibration_intercept,-0.23920128203006433
public_challenge,charge_stratum:unknown,established_2d_challenge,calibration_slope,1.0549775213373258
