split,isoform,recipe,subgroup,fold,n,mae,bias,spearman,pred_sd,y_sd
butina,CYP2D6,native,all,3,301,0.7808251826286632,0.5154687695106511,0.2738751622626565,0.33105473846601274,0.9243683074930279
butina,CYP2D6,native,all,4,274,0.6733443819203218,0.42955166595907873,0.225913940074524,0.2838837330890873,0.7783494142558752
butina,CYP2D6,native,MW<215,pooled,21,0.4875565314789594,0.21489308882732766,0.47922077922077916,0.4547725560522846,0.7212378841858248
butina,CYP2D6,native,MW<215,0,4,0.22199287204116813,0.14970530471206644,0.39999999999999997,0.29590534121681034,0.16409256588346133
butina,CYP2D6,native,MW<215,1,6,0.710383570931366,0.35026000666331997,0.5428571428571429,0.2676818716370079,1.1356487585603212
butina,CYP2D6,native,MW<215,2,3,0.14206594789428686,-0.03673080719055181,1.0,0.3299686665106713,0.17635636205279903
butina,CYP2D6,native,MW<215,3,6,0.6106904316692777,0.3799679013053557,0.3142857142857143,0.5829702283688345,0.5322801025494177
butina,CYP2D6,native,MW<215,4,2,0.4990369068033753,-0.17862068985739166,,0.005543649196624756,0.5045805560000001
butina,CYP2D6,native,MW>=215,pooled,1472,0.7671029589299836,0.4935814913156453,0.20177216137030551,0.3155582573775096,0.9181034046265178
butina,CYP2D6,native,MW>=215,0,308,0.7801348630918681,0.5086737138891598,0.17983733479764596,0.3216804107331942,0.9245457354527202
butina,CYP2D6,native,MW>=215,1,300,0.8276004021412521,0.5044665116521322,0.14554383937599305,0.3097165273807635,1.0096145938864272
butina,CYP2D6,native,MW>=215,2,297,0.7601056325134398,0.49700271978367944,0.20458209887740092,0.3321253557554728,0.9163931523983826
butina,CYP2D6,native,MW>=215,3,295,0.7842855504447863,0.5182247193724537,0.27035908270775105,0.3233804607273188,0.9306298113644649
butina,CYP2D6,native,MW>=215,4,272,0.6746260545314757,0.43402352151655277,0.22918719006194582,0.2815874217037195,0.7799563416045139
butina,CYP2D6,nesso,all,pooled,1493,0.6187590120484787,-0.00032350771445843984,0.2028409387691278,0.1645891777175457,0.9157893015336759
butina,CYP2D6,nesso,all,0,312,0.6276467105143044,0.010271049861355089,0.17990942416941205,0.16655278891203976,0.91882467932955
butina,CYP2D6,nesso,all,1,306,0.703413780781315,0.023147345480116537,0.14797278125219224,0.17425869297402555,1.0135091775064726
butina,CYP2D6,nesso,all,2,300,0.5975912440043146,0.022678709396236122,0.21355170613006813,0.17807460302632333,0.9123148060287606
butina,CYP2D6,nesso,all,3,301,0.6247812991901652,0.006713991106806121,0.2738751622626565,0.1543953213667082,0.9243683074930279
butina,CYP2D6,nesso,all,4,274,0.5306579201872237,-0.07151524245753421,0.225913940074524,0.14244589463053647,0.7783494142558752
butina,CYP2D6,nesso,MW<215,pooled,21,0.4171252084542929,-0.07399836158692437,0.4636363636363636,0.22843431767968106,0.7212378841858248
butina,CYP2D6,nesso,MW<215,0,4,0.13615993956649142,-0.13615993956649142,0.39999999999999997,0.15163446987400261,0.16409256588346133
butina,CYP2D6,nesso,MW<215,1,6,0.7407136051790514,0.1019274291072576,0.5428571428571429,0.14702704307184544,1.1356487585603212
butina,CYP2D6,nesso,MW<215,2,3,0.1338464284785387,-0.1338464284785387,1.0,0.1722221957325037,0.17635636205279903
butina,CYP2D6,nesso,MW<215,3,6,0.3942618208611604,-0.06057202507960335,0.3142857142857143,0.2718821551181935,0.5322801025494177
butina,CYP2D6,nesso,MW<215,4,2,0.5017988887986489,-0.4279594868948777,,0.002781667201351201,0.5045805560000001
butina,CYP2D6,nesso,MW>=215,pooled,1472,0.6216355812573632,0.0007275601736677737,0.2005338323740972,0.16138889345589738,0.9181034046265178
butina,CYP2D6,nesso,MW>=215,0,308,0.6340296555915489,0.012172751022755699,0.17983733479764596,0.16484271067834383,0.9245457354527202
butina,CYP2D6,nesso,MW>=215,1,300,0.7026677842933604,0.02157174380757371,0.14554383937599305,0.17011501351508898,1.0096145938864272
butina,CYP2D6,nesso,MW>=215,2,297,0.6022755350702316,0.024259771394971222,0.20458209887740092,0.17334784733203334,0.9163931523983826
butina,CYP2D6,nesso,MW>=215,3,295,0.629469830952789,0.008082520249580562,0.27035908270775105,0.1508162377891304,0.9306298113644649
butina,CYP2D6,nesso,MW>=215,4,272,0.5308701189474339,-0.06889432889549493,0.22918719006194582,0.14129366189750997,0.7799563416045139
butina,CYP3A4,additive,all,pooled,2335,0.7659645560833421,0.0008291686816469231,0.515700225142159,0.5462638878324823,1.0929851992409918
butina,CYP3A4,additive,all,0,476,0.7137179563597795,0.08867233984632729,0.5913971387959355,0.5160123303910723,1.085222797587314
butina,CYP3A4,additive,all,1,451,0.7838704051002271,-0.047611026994136676,0.5115400061482512,0.556395756286949,1.0928843397288739
butina,CYP3A4,additive,all,2,471,0.8317390174562771,-0.0023292457106497922,0.46038046586625814,0.5806415330414587,1.126743021394643
butina,CYP3A4,additive,all,3,451,0.7493527934744022,-0.013374838514526479,0.5022322076800816,0.5596297789726115,1.081172311817052
butina,CYP3A4,additive,all,4,486,0.7521908466014084,-0.02401280827383354,0.5152765331219573,0.5147822864611786,1.0701880586907826
butina,CYP3A4,additive,MW<215,pooled,30,0.686842059996175,-0.22370431336417262,0.33615127919911014,0.5949433542061844,0.9255792697626367
butina,CYP3A4,additive,MW<215,0,12,0.5009663716102989,0.057893598728913274,0.7552447552447553,0.5628822229961548,0.7623238339563203
butina,CYP3A4,additive,MW<215,1,6,0.7913652420817622,-0.09639122043481814,-0.4285714285714286,0.4587865118903182,0.9526341559119715
butina,CYP3A4,additive,MW<215,2,4,1.0987924568323342,-0.9919383846389672,0.39999999999999997,0.6692884255555497,0.9054508444780159
butina,CYP3A4,additive,MW<215,4,8,0.6812880075927188,-0.35746896556342006,0.6190476190476191,0.5147678940251841,0.986463027782967
butina,CYP3A4,additive,MW>=215,pooled,2305,0.7669943499586631,0.0037515133503560707,0.5083687664187047,0.5226592936901939,1.0871586636155819
butina,CYP3A4,additive,MW>=215,0,464,0.7192201525170937,0.08946834177177763,0.5790541206091722,0.4759097596608699,1.0754569884137684
butina,CYP3A4,additive,MW>=215,1,445,0.7837693511184536,-0.04695331652077916,0.5007877832989941,0.5260753408145769,1.079899289600155
butina,CYP3A4,additive,MW>=215,2,467,0.8294516218299297,0.006147063830492112,0.45732897479963497,0.5548593660814449,1.1258667799316753
butina,CYP3A4,additive,MW>=215,3,451,0.7493527934744022,-0.013374838514526479,0.5022322076800816,0.5596297789726115,1.081172311817052
butina,CYP3A4,additive,MW>=215,4,478,0.7533775049948591,-0.018431952084886488,0.5091026887052031,0.49201859619272675,1.0660881396141766
butina,CYP3A4,inhibitor,all,pooled,2335,0.6317656231824278,-0.00010184282051575211,0.6833851475624858,0.7568821456430611,1.0929851992409918
butina,CYP3A4,inhibitor,all,0,476,0.5940043394244311,0.02062664959659632,0.7160019916606166,0.7824795367423449,1.085222797587314
butina,CYP3A4,inhibitor,all,1,451,0.6343753438220415,0.012607515360274116,0.6917890757346832,0.7344584502430178,1.0928843397288739
butina,CYP3A4,inhibitor,all,2,471,0.618753997976376,0.03062985297300146,0.7172808313101082,0.7418268509443188,1.126743021394643
butina,CYP3A4,inhibitor,all,3,451,0.6529420078617314,-0.026093859579920886,0.6363221683705169,0.7511034899345742,1.081172311817052
butina,CYP3A4,inhibitor,all,4,486,0.6592868434335083,-0.037860921195693675,0.6457333982514447,0.7629246549093966,1.0701880586907826
butina,CYP3A4,inhibitor,MW<215,pooled,30,0.6877923773905665,-0.16379307079072053,0.3935483870967742,0.3262662279613743,0.9255792697626367
butina,CYP3A4,inhibitor,MW<215,0,12,0.5747886727209094,-0.04632099937855431,0.8321678321678322,0.13669979114176942,0.7623238339563203
butina,CYP3A4,inhibitor,MW<215,1,6,0.49466285235918456,0.41362509916464174,0.3142857142857143,0.6526659377005464,0.9526341559119715
butina,CYP3A4,inhibitor,MW<215,2,4,0.8235164480773883,-0.5282008465004587,0.39999999999999997,0.0073360880770914514,0.9054508444780159
butina,CYP3A4,inhibitor,MW<215,4,8,0.9342830428251776,-0.5908609175206224,0.7619047619047621,0.022812493849888506,0.986463027782967
butina,CYP3A4,inhibitor,MW>=215,pooled,2305,0.6310364246460962,0.0020286286931962398,0.6797047359163653,0.7460370372070332,1.0871586636155819
butina,CYP3A4,inhibitor,MW>=215,0,464,0.5945012963219358,0.022358054311470914,0.707557112894817,0.7660346176662589,1.0754569884137684
butina,CYP3A4,inhibitor,MW>=215,1,445,0.6362591077518778,0.007200536702237694,0.6826546050257442,0.7235140403000557,1.079899289600155
butina,CYP3A4,inhibitor,MW>=215,2,467,0.6170001440140547,0.0354164114267356,0.718499543668874,0.7338718089887385,1.1258667799316753
butina,CYP3A4,inhibitor,MW>=215,3,451,0.6529420078617314,-0.026093859579920886,0.6363221683705169,0.7511034899345742,1.081172311817052
butina,CYP3A4,inhibitor,MW>=215,4,478,0.654684396581765,-0.02860569113167813,0.6452849087204,0.7479148451991317,1.0660881396141766
butina,CYP3A4,inhibitor_nesso,all,pooled,2335,0.5955283139488471,-0.0003542136486748333,0.7156280476139811,0.7923201256476115,1.0929851992409918
butina,CYP3A4,inhibitor_nesso,all,0,476,0.5499892252771345,0.02169312957417538,0.7595094283989663,0.8152845652944855,1.085222797587314
butina,CYP3A4,inhibitor_nesso,all,1,451,0.5986009993700572,-0.0023105679496623756,0.7158593489394265,0.7661381757639472,1.0928843397288739
butina,CYP3A4,inhibitor_nesso,all,2,471,0.6038366733912663,0.018565191946288934,0.7282964022960258,0.7955118867657169,1.126743021394643
butina,CYP3A4,inhibitor_nesso,all,3,451,0.6092397106931747,-0.006114853594723401,0.6738255858825682,0.7925048713935032,1.081172311817052
butina,CYP3A4,inhibitor_nesso,all,4,486,0.6165031037712708,-0.03312213752499448,0.6851834341733223,0.781929564714688,1.0701880586907826
butina,CYP3A4,inhibitor_nesso,MW<215,pooled,30,0.5928248073255168,-0.3835124277700599,0.5123470522803114,0.3908061998076644,0.9255792697626367
butina,CYP3A4,inhibitor_nesso,MW<215,0,12,0.3982046691707089,-0.20946779978707497,0.8251748251748254,0.3231467903892368,0.7623238339563203
butina,CYP3A4,inhibitor_nesso,MW<215,1,6,0.37547166816006833,0.08633492618200263,0.3714285714285715,0.5821039930791885,0.9526341559119715
butina,CYP3A4,inhibitor_nesso,MW<215,2,4,0.9535108415244408,-0.9535108415244408,0.39999999999999997,0.28559971738650763,0.9054508444780159
butina,CYP3A4,inhibitor_nesso,MW<215,4,8,0.8674268518323536,-0.7119656783313936,0.6190476190476191,0.27707898887469046,0.986463027782967
butina,CYP3A4,inhibitor_nesso,MW>=215,pooled,2305,0.595563500586027,0.004632661155508055,0.7126455508955544,0.7767952606046964,1.0871586636155819
butina,CYP3A4,inhibitor_nesso,MW>=215,0,464,0.5539146879350593,0.0276714294714491,0.7532041841547003,0.791731538530585,1.0754569884137684
butina,CYP3A4,inhibitor_nesso,MW>=215,1,445,0.6016094847346862,-0.0035057880952578478,0.7086242185148821,0.7495572649627337,1.079899289600155
butina,CYP3A4,inhibitor_nesso,MW>=215,2,467,0.6008416055699971,0.026891324995288762,0.7295711995558518,0.7808842724767987,1.1258667799316753
butina,CYP3A4,inhibitor_nesso,MW>=215,3,451,0.6092397106931747,-0.006114853594723401,0.6738255858825682,0.7925048713935032,1.081172311817052
butina,CYP3A4,inhibitor_nesso,MW>=215,4,478,0.6123035431342653,-0.02176073935250245,0.6851571700755704,0.7627394450948071,1.0660881396141766
butina,CYP3A4,interaction,all,pooled,2335,0.766943424203935,0.0012278536523626052,0.5151801838554139,0.5508717921710632,1.0929851992409918
butina,CYP3A4,interaction,all,0,476,0.71380950581667,0.08879752938112971,0.5913670969877525,0.5157366977571678,1.085222797587314
butina,CYP3A4,interaction,all,1,451,0.7840847677461699,-0.047505017388275894,0.511698421730798,0.5562461336387907,1.0928843397288739
butina,CYP3A4,interaction,all,2,471,0.8334375141456085,-0.0019752383196139853,0.4585857483789316,0.5853014972694455,1.126743021394643
butina,CYP3A4,interaction,all,3,451,0.7524715470963302,-0.012141253037977216,0.5020280072470876,0.5775651208910064,1.081172311817052
butina,CYP3A4,interaction,all,4,486,0.7520650279648233,-0.02380613270858588,0.5152231141928919,0.5151964016089281,1.0701880586907826
butina,CYP3A4,interaction,MW<215,pooled,30,0.7058916953709624,-0.24557172953144785,0.33170189098998887,0.6353474687201869,0.9255792697626367
butina,CYP3A4,interaction,MW<215,0,12,0.5013537385532115,0.06490858865636095,0.7552447552447553,0.5561961915547275,0.7623238339563203
butina,CYP3A4,interaction,MW<215,1,6,0.7845133682550304,-0.0811293587528471,-0.4285714285714286,0.45037925816674207,0.9526341559119715
butina,CYP3A4,interaction,MW<215,2,4,1.2543035120874855,-1.1886618456079197,0.39999999999999997,0.7982838263358164,0.9054508444780159
butina,CYP3A4,interaction,MW<215,4,8,0.6795264675762758,-0.3630789268588757,0.6190476190476191,0.5205282775282942,0.986463027782967
butina,CYP3A4,interaction,MW>=215,pooled,2305,0.7677380237115224,0.004439995732846028,0.5078377806504959,0.5261558879352992,1.0871586636155819
butina,CYP3A4,interaction,MW>=215,0,464,0.7193040515217595,0.08941534681366684,0.5790424685936137,0.4762676090519883,1.0754569884137684
butina,CYP3A4,interaction,MW>=215,1,445,0.7840789888629044,-0.04705165548223672,0.5009488805578894,0.5266320658243603,1.079899289600155
butina,CYP3A4,interaction,MW>=215,2,467,0.8298326661974981,0.008189100929108116,0.4555069493586739,0.5524725393315529,1.1258667799316753
butina,CYP3A4,interaction,MW>=215,3,451,0.7524715470963302,-0.012141253037977216,0.5020280072470876,0.5775651208910064,1.081172311817052
butina,CYP3A4,interaction,MW>=215,4,478,0.7532790624483137,-0.018127926948748388,0.5090270946061798,0.4921238083982193,1.0660881396141766
butina,CYP3A4,median,all,pooled,2335,0.8862483131655247,0.17191400987687355,-0.052779745802341356,0.01832176469690095,1.0929851992409918
butina,CYP3A4,median,all,0,476,0.9002366006596638,0.31248413247899137,,8.881784197001252e-16,1.085222797587314
butina,CYP3A4,median,all,1,451,0.8853832103913525,0.11764745227383613,,0.0,1.0928843397288739
butina,CYP3A4,median,all,2,471,0.9013707520966029,0.17004167670169862,,0.0,1.126743021394643
butina,CYP3A4,median,all,3,451,0.8740666328858094,0.08512229345121926,,0.0,1.081172311817052
butina,CYP3A4,median,all,4,486,0.8699993534403292,0.16695057809464986,,8.881784197001252e-16,1.0701880586907826
butina,CYP3A4,median,MW<215,pooled,30,1.4169827864333333,1.3215709955,0.06958591375890529,0.018412004768941795,0.9255792697626367
butina,CYP3A4,median,MW<215,0,12,1.51672353825,1.48588071225,,0.0,0.7623238339563203
butina,CYP3A4,median,MW<215,1,6,1.8048806973333338,1.6498829928333336,,0.0,0.9526341559119715
butina,CYP3A4,median,MW<215,2,4,1.15566458375,0.9912462924999998,,0.0,0.9054508444780159
butina,CYP3A4,median,MW<215,4,8,1.1071073268749998,0.9940347738749997,,0.0,0.986463027782967
butina,CYP3A4,median,MW>=215,pooled,2305,0.8793407061381778,0.1569510122331886,-0.04615300279292768,0.018278681572046124,1.0871586636155819
butina,CYP3A4,median,MW>=215,0,464,0.8842929729633621,0.2821376692090515,,0.0,1.0754569884137684
butina,CYP3A4,median,MW>=215,1,445,0.8729854914662922,0.0969880966707867,,8.881784197001252e-16,1.079899289600155
butina,CYP3A4,median,MW>=215,2,467,0.8991926464721627,0.16300780418950758,,0.0,1.1258667799316753
butina,CYP3A4,median,MW>=215,3,451,0.8740666328858094,0.08512229345121926,,0.0,1.081172311817052
butina,CYP3A4,median,MW>=215,4,478,0.8660310191569037,0.15310816477615025,,0.0,1.0660881396141766
butina,CYP3A4,mw,all,pooled,2335,0.848584250074032,0.0007593127963375577,0.30245795626751015,0.3176363515063934,1.0929851992409918
butina,CYP3A4,mw,all,0,476,0.814011316179347,0.09710992538312124,0.370023702450235,0.3114493758651526,1.085222797587314
butina,CYP3A4,mw,all,1,451,0.8431679054342572,-0.02459379023685565,0.2977095327202112,0.31606663862530504,1.0928843397288739
butina,CYP3A4,mw,all,2,471,0.8961344057271216,0.01737995407909665,0.2509866675487639,0.3412807243160474,1.126743021394643
butina,CYP3A4,mw,all,3,451,0.8464419902456372,-0.05014312783973475,0.31211900225708783,0.3152176119195662,1.081172311817052
butina,CYP3A4,mw,all,4,486,0.8433775089966852,-0.03895254613504069,0.28686404780656666,0.30054148802548514,1.0701880586907826
butina,CYP3A4,mw,MW<215,pooled,30,0.8232716549813188,-0.017349177199164883,0.13637374860956616,0.25730237030107034,0.9255792697626367
butina,CYP3A4,mw,MW<215,0,12,0.702125348366946,0.1970201438559659,0.15384615384615385,0.2871919090154334,0.7623238339563203
butina,CYP3A4,mw,MW<215,1,6,0.9108363168483103,0.23164924840483114,-0.942857142857143,0.11768865130743529,0.9526341559119715
butina,CYP3A4,mw,MW<215,2,4,0.8552383525457342,-0.48376976296935703,-0.39999999999999997,0.34181759261639977,0.9054508444780159
butina,CYP3A4,mw,MW<215,4,8,0.9233342697204265,-0.292441685099762,0.5000000000000001,0.16222711099542642,0.986463027782967
butina,CYP3A4,mw,MW>=215,pooled,2305,0.848913698166345,0.0009949981325046186,0.28960029164739204,0.2893015958409094,1.0871586636155819
butina,CYP3A4,mw,MW>=215,0,464,0.816904918795185,0.09452604042261664,0.3460111180751056,0.2584622997334782,1.0754569884137684
butina,CYP3A4,mw,MW>=215,1,445,0.8422555223590116,-0.02804875255561997,0.2794636451353698,0.28073055249297363,1.079899289600155
butina,CYP3A4,mw,MW>=215,2,467,0.8964846931205381,0.021672457008847856,0.24483721261242342,0.3183765430724918,1.1258667799316753
butina,CYP3A4,mw,MW>=215,3,451,0.8464419902456372,-0.05014312783973475,0.31211900225708783,0.3152176119195662,1.081172311817052
butina,CYP3A4,mw,MW>=215,4,478,0.8420393205326895,-0.03471005008542193,0.2754603386750036,0.2674458960767078,1.0660881396141766
butina,CYP3A4,native,all,pooled,2335,1.0946784666002853,0.9726925141090174,0.4869895278394083,0.336548573981667,1.0929851992409918
butina,CYP3A4,native,all,0,476,1.142800465123819,1.0661407503251528,0.5555473589634463,0.31792452397809867,1.085222797587314
butina,CYP3A4,native,all,1,451,1.0701762047676826,0.9253479185134694,0.4700126235373374,0.3373246394493044,1.0928843397288739
butina,CYP3A4,native,all,2,471,1.0878499754261923,0.9680157135461078,0.43923835621472757,0.3529031886651057,1.126743021394643
butina,CYP3A4,native,all,3,451,1.074739735186922,0.9356838420930118,0.47745907161404666,0.34257582243344725,1.081172311817052
butina,CYP3A4,native,all,4,486,1.0954048781223567,0.9639779797860966,0.48764776122679543,0.32994692443699086,1.0701880586907826
butina,CYP3A4,native,MW<215,pooled,30,1.6510914957770884,1.5875447083118985,0.38598442714126807,0.37538876352035483,0.9255792697626367
butina,CYP3A4,native,MW<215,0,12,1.7933863685267424,1.7933863685267424,0.7692307692307694,0.37303855907628525,0.7623238339563203
butina,CYP3A4,native,MW<215,1,6,1.959056143849355,1.8365692494890036,-0.2,0.3218887641749092,0.9526341559119715
butina,CYP3A4,native,MW<215,2,4,1.3295491523732756,1.0366785879248808,0.39999999999999997,0.340506654304231,0.9054508444780159
butina,CYP3A4,native,MW<215,4,8,1.3674468723003121,1.3674468723003121,0.6190476190476191,0.36293333885993906,0.986463027782967
butina,CYP3A4,native,MW>=215,pooled,2305,1.0874366484331253,0.9646900994339256,0.47983927013155037,0.3305822344863083,1.0871586636155819
butina,CYP3A4,native,MW>=215,0,464,1.1259749676220192,1.0473326739923534,0.542394477184873,0.30791254107260374,1.0754569884137684
butina,CYP3A4,native,MW>=215,1,445,1.058191306712649,0.9130617882081812,0.4623035137722496,0.3296287424122929,1.079899289600155
butina,CYP3A4,native,MW>=215,2,467,1.0857797469298578,0.9674275947077455,0.43581766926373633,0.34600872894657864,1.1258667799316753
butina,CYP3A4,native,MW>=215,3,451,1.074739735186922,0.9356838420930118,0.47745907161404666,0.34257582243344725,1.081172311817052
butina,CYP3A4,native,MW>=215,4,478,1.0908518740356963,0.95722536233816,0.47972526159760975,0.32469807608873813,1.0660881396141766
butina,CYP3A4,nesso,all,pooled,2335,0.7851144948505013,0.0005207605262704469,0.48456788005549045,0.5198742541560357,1.0929851992409918
butina,CYP3A4,nesso,all,0,476,0.7408941129175042,0.10846382122242484,0.5555473589634463,0.46617603734066304,1.085222797587314
butina,CYP3A4,nesso,all,1,451,0.8027686453124127,-0.06326174639311873,0.4700126235373374,0.5236866339630581,1.0928843397288739
butina,CYP3A4,nesso,all,2,471,0.8463548719087071,-0.011658628821950345,0.43923835621472757,0.5600765809111706,1.126743021394643
butina,CYP3A4,nesso,all,3,451,0.7630170667795648,-0.02566929123528028,0.47745907161404666,0.533266074674664,1.081172311817052
butina,CYP3A4,nesso,all,4,486,0.773198038898571,-0.009904713842564099,0.48764776122679543,0.5109345064990284,1.0701880586907826
butina,CYP3A4,nesso,MW<215,pooled,30,0.8280254415126694,0.34372113527348724,0.36952169076751945,0.5797479874215603,0.9255792697626367
butina,CYP3A4,nesso,MW<215,0,12,0.7824027145987359,0.627664604086347,0.7692307692307694,0.5469903204366622,0.7623238339563203
butina,CYP3A4,nesso,MW<215,1,6,1.0876732058938827,0.5048674022017002,-0.2,0.49972288919209124,0.9526341559119715
butina,CYP3A4,nesso,MW<215,2,4,0.7338672227530403,-0.3847787430480074,0.39999999999999997,0.5404026057163042,0.9054508444780159
butina,CYP3A4,nesso,MW<215,4,8,0.7488028179774746,0.16119617101878508,0.6190476190476191,0.5620151383404083,0.986463027782967
butina,CYP3A4,nesso,MW>=215,pooled,2305,0.7845560009676965,-0.003946055630960132,0.47741098526181197,0.5109454776848531,1.0871586636155819
butina,CYP3A4,nesso,MW>=215,0,464,0.7398206145981622,0.09503621476904754,0.542394477184873,0.45149536263710477,1.0754569884137684
butina,CYP3A4,nesso,MW>=215,1,445,0.7989272355068198,-0.07092191468877922,0.4623035137722496,0.5117389789645429,1.079899289600155
butina,CYP3A4,nesso,MW>=215,2,467,0.8473183635502973,-0.00846273919260509,0.43581766926373633,0.5491346978383973,1.1258667799316753
butina,CYP3A4,nesso,MW>=215,3,451,0.7630170667795648,-0.02566929123528028,0.47745907161404666,0.533266074674664,1.081172311817052
