budget,method,subset,fold,n,mae,weighted_mae,spearman,bias,weight_sum,coverage_80,coverage_90
500,head_plus_lora,lt215,4,49,1.4394457768420785,1.2826387832392432,0.028019497803333022,1.416751171228837,113.82116709697485,0.42857142857142855,0.7346938775510204
500,head_plus_lora,gt215,0,630,0.6722354034696306,0.5414516460822087,0.4445371676055429,0.33233559022630965,4390.826157095322,0.8333333333333334,0.9476190476190476
500,head_plus_lora,gt215,1,633,0.7052300686504882,0.5301355999060792,0.47020380976614334,0.3314915630730693,4409.270140899351,0.7093206951026856,0.8862559241706162
500,head_plus_lora,gt215,2,599,0.7413627291760579,0.5420946855501634,0.45287189647813186,0.3976682959096459,4200.937134878037,0.7729549248747913,0.8731218697829716
500,head_plus_lora,gt215,3,625,0.7213559154510498,0.5599779391783929,0.47475300499843714,0.37024649165344237,4337.602881333003,0.7744,0.9104
500,head_plus_lora,gt215,4,620,0.7224905017114456,0.5480482734042132,0.4087906981949829,0.3808895019715832,4271.846265057767,0.8516129032258064,0.9225806451612903
500,mw,full,0,669,0.76584449599319,0.600837703443227,0.36569546172129097,0.3416732640325714,4496.998999397697,0.8505231689088192,0.9312406576980568
500,mw,full,1,669,0.8196333893832567,0.6317496235380671,0.29512121035772904,0.32967293060591635,4503.669508077221,0.7324364723467862,0.866965620328849
500,mw,full,2,669,0.8739234574409024,0.6224028006853222,0.34204305706307003,0.48088648147473323,4365.681885100077,0.6935724962630793,0.828101644245142
500,mw,full,3,668,0.8132703311887167,0.6308886573292971,0.3784745940143502,0.37270584792734507,4443.668686479243,0.718562874251497,0.8982035928143712
500,mw,full,4,669,0.8267350919767542,0.6161833222021006,0.35105523503403807,0.46170592355118484,4385.667432154742,0.7982062780269058,0.9013452914798207
500,mw,lt215,0,39,1.8020065810728028,1.50712457454431,0.020150878668984202,1.8020065810728028,106.17284230237523,0.3333333333333333,0.6410256410256411
500,mw,lt215,1,36,1.3075871842869602,1.0701605341630818,0.288619988968845,1.291427291750171,94.3993671778704,0.3888888888888889,0.6666666666666666
500,mw,lt215,2,70,1.491793126804409,1.3003196356013396,0.19540923934520923,1.4818744460009488,164.74475022204064,0.14285714285714285,0.5571428571428572
500,mw,lt215,3,43,1.4232861573794198,1.2340773243858538,0.11459867807985955,1.4213931963604924,106.06580514623882,0.32558139534883723,0.7674418604651163
500,mw,lt215,4,49,1.5885180084745154,1.4002365846936227,0.22132612374961433,1.5885180084745154,113.82116709697485,0.32653061224489793,0.8367346938775511
500,mw,gt215,0,630,0.701701128821595,0.5789231366616118,0.26328718954032115,0.2512716777396047,4390.826157095322,0.8825396825396825,0.9492063492063492
500,mw,gt215,1,633,0.7918824626588754,0.6223635548227503,0.1953102547922347,0.27497600011429996,4409.270140899351,0.7519747235387045,0.8783570300157978
500,mw,gt215,2,599,0.801718320787404,0.595817485063169,0.15419341612248383,0.3639095907955428,4200.937134878037,0.7579298831385642,0.8597662771285476
500,mw,gt215,3,625,0.7713012423467964,0.6161391070876717,0.27269582830360584,0.30055615835514454,4337.602881333003,0.7456,0.9072
500,mw,gt215,4,620,0.7665296679309634,0.5952926225219779,0.2173851291694608,0.37265142006530877,4271.846265057767,0.8354838709677419,0.9064516129032258
500,native,full,0,669,0.759225058945295,0.6077142080655964,0.36579239776164973,0.3266768778638103,4496.998999397697,0.8475336322869955,0.9342301943198804
500,native,full,1,669,0.8181072404072534,0.6056585684281978,0.39009890978081785,0.3837110733802604,4503.669508077221,0.7204783258594918,0.8430493273542601
500,native,full,2,669,0.8941931655597871,0.6254354092348688,0.4160595298980711,0.4901815377022825,4365.681885100077,0.7279521674140508,0.8295964125560538
500,native,full,3,668,0.8260524684758804,0.6326553730038043,0.38650165630565103,0.39444065165202213,4443.668686479243,0.7275449101796407,0.9011976047904192
500,native,full,4,669,0.8310774256572259,0.6174515047481356,0.3668138324320513,0.4284101015694027,4385.667432154742,0.7997010463378177,0.8893871449925261
500,native,lt215,0,39,1.6411980558626122,1.335698846303981,-0.171813311560071,1.6279771094150581,106.17284230237523,0.4358974358974359,0.6666666666666666
500,native,lt215,1,36,1.8340174912455407,1.5549582282434342,0.00566426383346529,1.8340174912455407,94.3993671778704,0.1111111111111111,0.3888888888888889
500,native,lt215,2,70,1.9108982900459413,1.7056418255437868,0.06747747062806148,1.9108982900459413,164.74475022204064,0.11428571428571428,0.44285714285714284
500,native,lt215,3,43,1.7381857708644588,1.57082717097937,0.3160001620920931,1.7381857708644588,106.06580514623882,0.11627906976744186,0.627906976744186
500,native,lt215,4,49,1.8111613138274856,1.6037327397407506,-0.05649833163622888,1.8058115218570672,113.82116709697485,0.2857142857142857,0.5102040816326531
500,native,gt215,0,630,0.7046267305646993,0.5901110975281099,0.29305711417207314,0.24612019686301873,4390.826157095322,0.873015873015873,0.9507936507936507
500,native,gt215,1,633,0.7603303541036541,0.5853347315379391,0.329392286377013,0.3012291917955051,4409.270140899351,0.7551342812006319,0.8688783570300158
500,native,gt215,2,599,0.7753795450021398,0.5830738288233055,0.31514870717709914,0.3241545382631236,4200.937134878037,0.7996661101836394,0.8747913188647746
500,native,gt215,3,625,0.7632976972715464,0.6097146036802666,0.3115293704665425,0.3019909874502065,4337.602881333003,0.7696,0.92
500,native,gt215,4,620,0.7536191828824795,0.5911725437820187,0.2844766969170777,0.3195509570627969,4271.846265057767,0.8403225806451613,0.9193548387096774
500,native_continuous,full,0,669,0.8549556173087948,0.6256927904124258,0.36579239776164973,0.6584732224160781,4496.998999397697,0.8340807174887892,0.9342301943198804
500,native_continuous,full,1,669,0.8761619139166775,0.5892485393151774,0.39009890978081785,0.6538977656820522,4503.669508077221,0.7144992526158446,0.8460388639760837
500,native_continuous,full,2,669,0.9877301069296708,0.6407163955209086,0.4160595298980711,0.7864688360673251,4365.681885100077,0.7100149476831091,0.8460388639760837
500,native_continuous,full,3,668,0.9311966386669411,0.6576197209968854,0.38650165630565103,0.7316728619901007,4443.668686479243,0.7290419161676647,0.9041916167664671
500,native_continuous,full,4,669,0.9206016473812907,0.6235658460253097,0.3668138324320513,0.7328563710713066,4385.667432154742,0.7952167414050823,0.890881913303438
500,native_continuous,lt215,0,39,1.9500124721038037,1.6343738260603702,-0.171813311560071,1.9500124721038037,106.17284230237523,0.38461538461538464,0.6666666666666666
500,native_continuous,lt215,1,36,2.0461524279912306,1.7681243751412332,0.00566426383346529,2.0461524279912306,94.3993671778704,0.08333333333333333,0.3888888888888889
500,native_continuous,lt215,2,70,2.1477693413325727,1.9442975428730616,0.06747747062806148,2.1477693413325727,164.74475022204064,0.07142857142857142,0.45714285714285713
500,native_continuous,lt215,3,43,2.0405349562888926,1.876623833312092,0.3160001620920931,2.0405349562888926,106.06580514623882,0.06976744186046512,0.6511627906976745
500,native_continuous,lt215,4,49,2.0947972663567986,1.8759794906583394,-0.05649833163622888,2.0947972663567986,113.82116709697485,0.24489795918367346,0.5102040816326531
500,native_continuous,gt215,0,630,0.7871663834405322,0.6013022705649963,0.29305711417207314,0.5785207926735045,4390.826157095322,0.861904761904762,0.9507936507936507
500,native_continuous,gt215,1,633,0.8096221690403997,0.5640096382437714,0.329392286377013,0.574717405740298,4409.270140899351,0.7503949447077409,0.8720379146919431
500,native_continuous,gt215,2,599,0.8521662564986138,0.5895949091431014,0.31514870717709914,0.6273853045672129,4200.937134878037,0.7846410684474123,0.8914858096828047
500,native_continuous,gt215,3,625,0.8548741624145508,0.627811862558366,0.3115293704665425,0.6416231499023437,4337.602881333003,0.7744,0.9216
500,native_continuous,gt215,4,620,0.8278023162041941,0.5901959226068743,0.2844766969170777,0.6252191067664854,4271.846265057767,0.8387096774193549,0.9209677419354839
500,native_mw,full,0,669,0.7402791336066952,0.5941249123692235,0.41248882719004654,0.3166538941922802,4496.998999397697,0.8266068759342302,0.9267563527653214
500,native_mw,full,1,669,0.7849900326403588,0.5957065376224149,0.4154343344578934,0.33466411866886675,4503.669508077221,0.7040358744394619,0.8535127055306427
500,native_mw,full,2,669,0.8362652871726395,0.5978770912729356,0.458710986257252,0.45106460351528205,4365.681885100077,0.7369207772795217,0.8475336322869955
500,native_mw,full,3,668,0.7842829107632516,0.6100898375302527,0.4614044965054695,0.35653010821521897,4443.668686479243,0.7425149700598802,0.8997005988023952
500,native_mw,full,4,669,0.7947800370924087,0.6041854537605705,0.41321535390726566,0.4038356606131121,4385.667432154742,0.8026905829596412,0.9177877428998505
500,native_mw,lt215,0,39,1.466560194139356,1.1715011899921282,-0.1688771972199166,1.4427170072475586,106.17284230237523,0.4358974358974359,0.717948717948718
500,native_mw,lt215,1,36,1.2693092400699242,1.026475766987149,0.14366632813971056,1.2557594900161524,94.3993671778704,0.3055555555555556,0.5555555555555556
500,native_mw,lt215,2,70,1.3558605825331511,1.168406246368809,0.15383673347803123,1.3437994893224303,164.74475022204064,0.3142857142857143,0.6857142857142857
500,native_mw,lt215,3,43,1.3310113643688,1.1737829695546882,0.27846381396595293,1.3234017919219403,106.06580514623882,0.37209302325581395,0.813953488372093
500,native_mw,lt215,4,49,1.415666674834109,1.2497375271966427,0.05113941129132912,1.3948603545305511,113.82116709697485,0.40816326530612246,0.8979591836734694
500,native_mw,gt215,0,630,0.6953188774784828,0.5801636034310118,0.3274476579416188,0.24694522528885818,4390.826157095322,0.8507936507936508,0.9396825396825397
500,native_mw,gt215,1,633,0.7574458123126109,0.5864840719189559,0.3343971677491283,0.2822795477865567,4409.270140899351,0.7266982622432859,0.8704581358609794
500,native_mw,gt215,2,599,0.7755446349602257,0.5755031113411007,0.31488360212878524,0.3467383230369843,4200.937134878037,0.7863105175292153,0.8664440734557596
500,native_mw,gt215,3,625,0.74666799315519,0.5963060570553553,0.3737871189766004,0.2900093363761965,4337.602881333003,0.768,0.9056
500,native_mw,gt215,4,620,0.7457099641095969,0.5869850476922653,0.30087669476439727,0.325512741255121,4271.846265057767,0.8338709677419355,0.9193548387096774
500,native_mw_interaction,full,0,669,0.7068884796164405,0.5894561921358884,0.40909258332155635,0.23119251955938158,4496.998999397697,0.8355754857997011,0.9118086696562033
500,native_mw_interaction,full,1,669,0.7515772506977597,0.577517232738756,0.4076510800628151,0.3161650515046169,4503.669508077221,0.6935724962630793,0.8176382660687593
500,native_mw_interaction,full,2,669,0.7796178446965243,0.5719108099158835,0.43595692195086583,0.3817808398569588,4365.681885100077,0.757847533632287,0.874439461883408
500,native_mw_interaction,full,3,668,0.7385650161885728,0.5840187839944548,0.45638553979629776,0.33546304988456266,4443.668686479243,0.7724550898203593,0.8982035928143712
500,native_mw_interaction,full,4,669,0.7659153852631962,0.5910365396003996,0.402931287115918,0.37897545968570784,4385.667432154742,0.8116591928251121,0.9177877428998505
500,native_mw_interaction,lt215,0,39,0.9917296268323232,0.9414503479788117,-0.13080895611998336,0.28093141655629955,106.17284230237523,0.6923076923076923,0.8205128205128205
500,native_mw_interaction,lt215,1,36,0.8728834119731853,0.713276588390289,0.13658599834787893,0.7102340071673314,94.3993671778704,0.5277777777777778,0.7222222222222222
500,native_mw_interaction,lt215,2,70,0.9660260690582058,0.8805393836046327,0.13212004752123033,0.7863642175949661,164.74475022204064,0.6285714285714286,0.9
500,native_mw_interaction,lt215,3,43,0.7978999032587442,0.7494852350876902,0.27967222758772,0.6363566633707761,106.06580514623882,0.7441860465116279,0.9534883720930233
500,native_mw_interaction,lt215,4,49,1.10850381675444,0.9937740862121572,0.060275094545967745,1.0486538734977602,113.82116709697485,0.5714285714285714,0.9387755102040817
500,native_mw_interaction,gt215,0,630,0.6892554562173621,0.5809447597396691,0.317236796956263,0.2281134449833819,4390.826157095322,0.8444444444444444,0.9174603174603174
500,native_mw_interaction,gt215,1,633,0.744678322094418,0.5746107205831261,0.32664353567494875,0.29375354691716393,4409.270140899351,0.7030015797788309,0.8230647709320695
500,native_mw_interaction,gt215,2,599,0.7578339119664446,0.5598075730305703,0.31072852159374437,0.33450064546353564,4200.937134878037,0.7729549248747913,0.8714524207011686
500,native_mw_interaction,gt215,3,625,0.7344827759581449,0.5799726938289806,0.3684187153260454,0.3147615692767111,4337.602881333003,0.7744,0.8944
500,native_mw_interaction,gt215,4,620,0.7388398479356625,0.5803058028779482,0.28763823388904913,0.3260492624650779,4271.846265057767,0.8306451612903226,0.9161290322580645
500,repr_ridge_stable,full,0,669,0.6181399998515759,0.5282609120261255,0.6028777336059088,0.15608472577862142,4496.998999397697,0.8355754857997011,0.9387144992526159
500,repr_ridge_stable,full,1,669,0.6636605230701392,0.5174558444384025,0.6116230162636123,0.25031001205551345,4503.669508077221,0.7563527653213752,0.8355754857997011
500,repr_ridge_stable,full,2,669,0.6947379353179873,0.5350005727307675,0.6402582942597682,0.26102344097679053,4365.681885100077,0.7458893871449925,0.8490284005979073
500,repr_ridge_stable,full,3,668,0.6784795437326543,0.5537973062407804,0.5981693558407312,0.2401188572385798,4443.668686479243,0.7709580838323353,0.8832335329341318
500,repr_ridge_stable,full,4,669,0.678014303050829,0.5381870475633378,0.5841641627780836,0.27521882240767476,4385.667432154742,0.8071748878923767,0.8893871449925261
500,repr_ridge_stable,lt215,0,39,0.9765681719010397,0.9609184801578246,-0.07178293335067197,0.4569586871186522,106.17284230237523,0.5128205128205128,0.8205128205128205
500,repr_ridge_stable,lt215,1,36,1.105800657922239,0.8875202560972079,0.08457775769515218,0.979439284561519,94.3993671778704,0.4722222222222222,0.6388888888888888
500,repr_ridge_stable,lt215,2,70,0.9607619853848863,0.9992632985980867,0.16834368968930274,0.11840853033674067,164.74475022204064,0.5428571428571428,0.7428571428571429
500,repr_ridge_stable,lt215,3,43,0.8951029794300249,0.8690752294156414,0.19523432576674485,0.3413986520749346,106.06580514623882,0.6046511627906976,0.7441860465116279
500,repr_ridge_stable,lt215,4,49,0.9613189714979007,0.8613525485114594,-0.011789624758779467,0.8721319758979157,113.82116709697485,0.5714285714285714,0.7551020408163265
500,repr_ridge_stable,gt215,0,630,0.5959515892008947,0.5177989893471906,0.5426521282318119,0.13745919483852426,4390.826157095322,0.8555555555555555,0.946031746031746
500,repr_ridge_stable,gt215,1,633,0.6385151125572235,0.5095330261126201,0.577874429320832,0.20884294442484017,4409.270140899351,0.7725118483412322,0.8467614533965245
500,repr_ridge_stable,gt215,2,599,0.6636499828894683,0.5167939573126494,0.5494111728618797,0.277689624190152,4200.937134878037,0.7696160267111853,0.8614357262103506
500,repr_ridge_stable,gt215,3,625,0.6635758513566752,0.54608793134381,0.535961609895286,0.23315080735383864,4337.602881333003,0.7824,0.8928
500,repr_ridge_stable,gt215,4,620,0.6556240953832378,0.5295764674532185,0.5172934144618344,0.2280434280189299,4271.846265057767,0.8258064516129032,0.9
