scope,budget,fold,feature,target,method,adjustment,actual_covariates,n,nuisance_rank,correlation
native_fold,unique,0,PC5,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,0.007091559265590233
native_fold,unique,0,PC5,prepared_formal_charge,pearson,none,,669,1,0.03320709847126438
native_fold,unique,0,PC5,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,669,2,0.0202983308793675
native_fold,unique,0,PC5,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,669,3,-0.05497830388331688
native_fold,unique,0,PC5,prepared_formal_charge,spearman,none,,669,1,0.020222685598263304
native_fold,unique,0,PC5,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,669,2,0.01120805927294819
native_fold,unique,0,PC5,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,669,3,-0.007598205667858915
native_fold,unique,0,PC5,prepared_is_charged,pearson,none,,669,1,-0.056350995157237946
native_fold,unique,0,PC5,prepared_is_charged,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,
native_fold,unique,0,PC5,prepared_is_charged,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,
native_fold,unique,0,PC5,prepared_is_charged,spearman,none,,669,1,-0.05991625280170307
native_fold,unique,0,PC5,prepared_is_charged,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,7.853146495976007e-06
native_fold,unique,0,PC5,prepared_is_charged,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,0.004428231422804413
native_fold,unique,0,PC5,y_true,pearson,none,,669,1,0.19726031732320817
native_fold,unique,0,PC5,y_true,pearson,fold_potency_charge,fold;prepared_formal_charge,669,6,0.17734672225016399
native_fold,unique,0,PC5,y_true,pearson,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,7,0.07252070591831214
native_fold,unique,0,PC5,y_true,spearman,none,,669,1,0.15499069902261994
native_fold,unique,0,PC5,y_true,spearman,fold_potency_charge,fold;prepared_formal_charge,669,6,0.13535824145385097
native_fold,unique,0,PC5,y_true,spearman,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,7,0.094509436420238
native_fold,unique,0,PC5,native_cached,pearson,none,,669,1,0.4391227229834751
native_fold,unique,0,PC5,native_cached,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,0.40978463978395313
native_fold,unique,0,PC5,native_cached,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,0.34843129169405396
native_fold,unique,0,PC5,native_cached,spearman,none,,669,1,0.4290848595293183
native_fold,unique,0,PC5,native_cached,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,0.4147636332735677
native_fold,unique,0,PC5,native_cached,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,0.4022491102166791
native_fold,unique,1,norm_l2,MW,pearson,none,,669,1,-0.3499534650364101
native_fold,unique,1,norm_l2,MW,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.27368193318852885
native_fold,unique,1,norm_l2,MW,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,5,-0.27368193318852885
native_fold,unique,1,norm_l2,MW,spearman,none,,669,1,-0.2120287019204757
native_fold,unique,1,norm_l2,MW,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.12569174575239125
native_fold,unique,1,norm_l2,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,5,-0.12569174575239125
native_fold,unique,1,norm_l2,heavy_atoms,pearson,none,,669,1,-0.3633155704582674
native_fold,unique,1,norm_l2,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.2945543629178878
native_fold,unique,1,norm_l2,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.11581419857295934
native_fold,unique,1,norm_l2,heavy_atoms,spearman,none,,669,1,-0.229871964643476
native_fold,unique,1,norm_l2,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.15291576016863312
native_fold,unique,1,norm_l2,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.09383636802592504
native_fold,unique,1,norm_l2,prepared_formal_charge,pearson,none,,669,1,0.08464761937272616
native_fold,unique,1,norm_l2,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,669,2,0.11273597683533683
native_fold,unique,1,norm_l2,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,669,3,0.15664207383663217
native_fold,unique,1,norm_l2,prepared_formal_charge,spearman,none,,669,1,0.1374406773187723
native_fold,unique,1,norm_l2,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,669,2,0.15857703705506113
native_fold,unique,1,norm_l2,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,669,3,0.17591870972100584
native_fold,unique,1,norm_l2,prepared_is_charged,pearson,none,,669,1,0.2418979135164574
native_fold,unique,1,norm_l2,prepared_is_charged,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,
native_fold,unique,1,norm_l2,prepared_is_charged,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,
native_fold,unique,1,norm_l2,prepared_is_charged,spearman,none,,669,1,0.23776419086638376
native_fold,unique,1,norm_l2,prepared_is_charged,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-9.903019774911616e-06
native_fold,unique,1,norm_l2,prepared_is_charged,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.0018879964209534959
native_fold,unique,1,norm_l2,y_true,pearson,none,,669,1,-0.29987309669191187
native_fold,unique,1,norm_l2,y_true,pearson,fold_potency_charge,fold;prepared_formal_charge,669,4,-0.2535245137195438
native_fold,unique,1,norm_l2,y_true,pearson,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,5,-0.17932828022105796
native_fold,unique,1,norm_l2,y_true,spearman,none,,669,1,-0.38732011790936327
native_fold,unique,1,norm_l2,y_true,spearman,fold_potency_charge,fold;prepared_formal_charge,669,4,-0.3553320749226325
native_fold,unique,1,norm_l2,y_true,spearman,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,5,-0.32164502231036635
native_fold,unique,1,norm_l2,native_cached,pearson,none,,669,1,-0.2533618097752666
native_fold,unique,1,norm_l2,native_cached,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.14435960389306746
native_fold,unique,1,norm_l2,native_cached,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.046539877065190145
native_fold,unique,1,norm_l2,native_cached,spearman,none,,669,1,-0.4850100214536458
native_fold,unique,1,norm_l2,native_cached,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.38817155003480575
native_fold,unique,1,norm_l2,native_cached,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.37045299407215604
native_fold,unique,1,centered_norm_l2,MW,pearson,none,,669,1,-0.27293569330302614
native_fold,unique,1,centered_norm_l2,MW,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.21259246457569783
native_fold,unique,1,centered_norm_l2,MW,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,5,-0.21259246457569783
native_fold,unique,1,centered_norm_l2,MW,spearman,none,,669,1,-0.06443080273889787
native_fold,unique,1,centered_norm_l2,MW,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.03650234972949647
native_fold,unique,1,centered_norm_l2,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,5,-0.03650234972949647
native_fold,unique,1,centered_norm_l2,heavy_atoms,pearson,none,,669,1,-0.2911063383528532
native_fold,unique,1,centered_norm_l2,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.23625054485549601
native_fold,unique,1,centered_norm_l2,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.11374403304199356
native_fold,unique,1,centered_norm_l2,heavy_atoms,spearman,none,,669,1,-0.10430700299274429
native_fold,unique,1,centered_norm_l2,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.07966798751089298
native_fold,unique,1,centered_norm_l2,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.11249941446637472
native_fold,unique,1,centered_norm_l2,prepared_formal_charge,pearson,none,,669,1,0.059728493498193896
native_fold,unique,1,centered_norm_l2,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,669,2,0.07683375204121132
native_fold,unique,1,centered_norm_l2,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,669,3,0.10982831815297645
native_fold,unique,1,centered_norm_l2,prepared_formal_charge,spearman,none,,669,1,0.06736635314196346
native_fold,unique,1,centered_norm_l2,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,669,2,0.07015707209855403
native_fold,unique,1,centered_norm_l2,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,669,3,0.07550898680113782
native_fold,unique,1,centered_norm_l2,prepared_is_charged,pearson,none,,669,1,0.19868378482711305
native_fold,unique,1,centered_norm_l2,prepared_is_charged,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,
native_fold,unique,1,centered_norm_l2,prepared_is_charged,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,
native_fold,unique,1,centered_norm_l2,prepared_is_charged,spearman,none,,669,1,0.11928426760989415
native_fold,unique,1,centered_norm_l2,prepared_is_charged,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-1.2241789445661534e-06
native_fold,unique,1,centered_norm_l2,prepared_is_charged,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.0006032303755150317
native_fold,unique,1,centered_norm_l2,y_true,pearson,none,,669,1,-0.20295894002400264
native_fold,unique,1,centered_norm_l2,y_true,pearson,fold_potency_charge,fold;prepared_formal_charge,669,4,-0.15619100695300256
native_fold,unique,1,centered_norm_l2,y_true,pearson,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,5,-0.09428295447589854
native_fold,unique,1,centered_norm_l2,y_true,spearman,none,,669,1,-0.10569601034291431
native_fold,unique,1,centered_norm_l2,y_true,spearman,fold_potency_charge,fold;prepared_formal_charge,669,4,-0.07880738295083405
native_fold,unique,1,centered_norm_l2,y_true,spearman,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,5,-0.06739943450618653
native_fold,unique,1,centered_norm_l2,native_cached,pearson,none,,669,1,-0.029392809153404514
native_fold,unique,1,centered_norm_l2,native_cached,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,0.06746368169318612
native_fold,unique,1,centered_norm_l2,native_cached,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,0.16276478204164938
native_fold,unique,1,centered_norm_l2,native_cached,spearman,none,,669,1,0.16145297251023688
native_fold,unique,1,centered_norm_l2,native_cached,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,0.23293768237796325
native_fold,unique,1,centered_norm_l2,native_cached,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,0.2546216830429083
native_fold,unique,1,member1_norm_l2,MW,pearson,none,,669,1,-0.3364813903928728
native_fold,unique,1,member1_norm_l2,MW,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.26500013557159097
native_fold,unique,1,member1_norm_l2,MW,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,5,-0.26500013557159097
native_fold,unique,1,member1_norm_l2,MW,spearman,none,,669,1,-0.1990745533842147
native_fold,unique,1,member1_norm_l2,MW,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.12087868047995785
native_fold,unique,1,member1_norm_l2,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,5,-0.12087868047995785
native_fold,unique,1,member1_norm_l2,heavy_atoms,pearson,none,,669,1,-0.3516196124901021
native_fold,unique,1,member1_norm_l2,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.28704708723154826
native_fold,unique,1,member1_norm_l2,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.1181559594952875
native_fold,unique,1,member1_norm_l2,heavy_atoms,spearman,none,,669,1,-0.22014543709194126
native_fold,unique,1,member1_norm_l2,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.15039378873439146
native_fold,unique,1,member1_norm_l2,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.09832146177585387
native_fold,unique,1,member1_norm_l2,prepared_formal_charge,pearson,none,,669,1,0.07559725655169493
native_fold,unique,1,member1_norm_l2,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,669,2,0.09994056826211394
native_fold,unique,1,member1_norm_l2,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,669,3,0.1421382208852489
native_fold,unique,1,member1_norm_l2,prepared_formal_charge,spearman,none,,669,1,0.13156911740174462
native_fold,unique,1,member1_norm_l2,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,669,2,0.1487036564604065
native_fold,unique,1,member1_norm_l2,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,669,3,0.16540157714984968
native_fold,unique,1,member1_norm_l2,prepared_is_charged,pearson,none,,669,1,0.2321400315290295
native_fold,unique,1,member1_norm_l2,prepared_is_charged,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,
native_fold,unique,1,member1_norm_l2,prepared_is_charged,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,
native_fold,unique,1,member1_norm_l2,prepared_is_charged,spearman,none,,669,1,0.2248343553854057
native_fold,unique,1,member1_norm_l2,prepared_is_charged,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-9.728868830032886e-06
native_fold,unique,1,member1_norm_l2,prepared_is_charged,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.0019984088903681942
native_fold,unique,1,member1_norm_l2,y_true,pearson,none,,669,1,-0.2701395700804376
native_fold,unique,1,member1_norm_l2,y_true,pearson,fold_potency_charge,fold;prepared_formal_charge,669,4,-0.22208063293418775
native_fold,unique,1,member1_norm_l2,y_true,pearson,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,5,-0.14849350094454533
native_fold,unique,1,member1_norm_l2,y_true,spearman,none,,669,1,-0.3475905160692104
native_fold,unique,1,member1_norm_l2,y_true,spearman,fold_potency_charge,fold;prepared_formal_charge,669,4,-0.3148384173070034
native_fold,unique,1,member1_norm_l2,y_true,spearman,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,5,-0.2815634232436236
native_fold,unique,1,member1_norm_l2,native_cached,pearson,none,,669,1,-0.19863358164186604
native_fold,unique,1,member1_norm_l2,native_cached,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.09364191822175084
native_fold,unique,1,member1_norm_l2,native_cached,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,0.006686090316367479
native_fold,unique,1,member1_norm_l2,native_cached,spearman,none,,669,1,-0.3848636172538131
native_fold,unique,1,member1_norm_l2,native_cached,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.2812474879907869
native_fold,unique,1,member1_norm_l2,native_cached,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.25915010924523635
native_fold,unique,1,member2_norm_l2,MW,pearson,none,,669,1,-0.3377007195719333
native_fold,unique,1,member2_norm_l2,MW,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.2419395709219256
native_fold,unique,1,member2_norm_l2,MW,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,5,-0.2419395709219256
native_fold,unique,1,member2_norm_l2,MW,spearman,none,,669,1,-0.24837578432890972
native_fold,unique,1,member2_norm_l2,MW,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.16015745015726576
native_fold,unique,1,member2_norm_l2,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,5,-0.16015745015726576
native_fold,unique,1,member2_norm_l2,heavy_atoms,pearson,none,,669,1,-0.329455689335073
native_fold,unique,1,member2_norm_l2,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.24097264229854712
native_fold,unique,1,member2_norm_l2,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.03531456585625232
native_fold,unique,1,member2_norm_l2,heavy_atoms,spearman,none,,669,1,-0.2431769714394782
native_fold,unique,1,member2_norm_l2,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,5,-0.16142526375593694
native_fold,unique,1,member2_norm_l2,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,6,-0.0381738990740721
native_fold,unique,1,member2_norm_l2,prepared_formal_charge,pearson,none,,669,1,0.12962117999520067
native_fold,unique,1,member2_norm_l2,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,669,2,0.18131627597247654
native_fold,unique,1,member2_norm_l2,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,669,3,0.2177610854269441
native_fold,unique,1,member2_norm_l2,prepared_formal_charge,spearman,none,,669,1,0.11697462287278222
native_fold,unique,1,member2_norm_l2,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,669,2,0.13880997655935545
native_fold,unique,1,member2_norm_l2,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,669,3,0.16115248853766595
